,DPMP,mort_1998,mort_1999,mort_2000,mort_2001,mort_2002,mort_2003,mort_2004,mort_2005,mort_2006,mort_2007,mort_2008,mort_2009,mort_2010,mort_2011,mort_2012,mort_2013,mort_2014,mort_2015,mort_2016,mort_2017,mort_2018,TAE_1998,TAE_1999,TAE_2000,TAE_2001,TAE_2002,TAE_2003,TAE_2004,TAE_2005,TAE_2006,TAE_2007,TAE_2008,TAE_2009,TAE_2010,TAE_2011,TAE_2012,TAE_2013,TAE_2014,TAE_2015,TAE_2016,TAE_2017,TAE_2018,MPIO
892,68895,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,19.782608695652172,20.899653979238757,0.0,0.0,13.451327433628318,13.333333333333332,13.076923076923077,41.901482511508455,14.653465346534654,10.780141843971633,0.0,6.479591836734693,0.0,0.0,24.01886711913604,0.0,11.343283582089553,0.0,0.0,13.984962406015038,0.0,Zapatoca
893,70001,7.0,8.0,7.0,10.0,6.0,12.0,10.0,4.0,11.0,10.0,14.0,19.0,10.0,14.0,17.0,14.0,14.0,25.0,21.0,28.0,22.0,12.832216717008752,11.176104212203654,6.386095812224766,11.679291481916787,6.508621078063419,12.99978720252379,12.089635776700298,3.932015779087406,11.038998233314574,9.615399249176175,11.935245971065267,16.487758625093843,8.062157541931697,11.667031359788531,13.207358015674002,11.290438458002225,10.871510919500443,18.781282776418283,15.264705872931078,20.2279728585718,13.654099564938987,Sincelejo
894,70110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74917491749175,0.0,0.0,0.0,Buenavista
895,70124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.142857142857142,0.0,0.0,0.0,0.0,0.0,17.875,0.0,0.0,18.801652892561982,0.0,0.0,0.0,16.17391304347826,0.0,Caimito
896,70204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.028985507246375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3781512605042,0.0,Colosó
897,70215,0.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,8.0,0.0,12.661471354158806,12.821351591307621,12.201834510138184,8.163620894800788,11.111747484376139,11.550475753754442,7.089201877934272,6.898914905768132,3.119546247818499,10.33710821087247,6.552287792422172,3.2460732984293195,3.164407778432528,6.2665045687347884,9.665653166456485,7.723462412440537,8.308920060428104,7.626089836195184,8.68092582867685,20.953978634656494,Corozal
898,70230,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,63.5,0.0,0.0,61.63265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chalán
899,70233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,21.436619718309863,0.0,0.0,0.0,0.0,22.043795620437955,21.494661921708186,0.0,0.0,0.0,0.0,0.0,0.0,45.016418480336,0.0,22.79245283018868,22.75423728813559,0.0,0.0,El roble
900,70235,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.149732620320854,17.619047619047617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.417769376181475,0.0,0.0,22.31089015892899,0.0,11.051004636785162,10.606060606060606,Galeras
901,70265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.893048128342247,0.0,0.0,0.0,0.0,0.0,0.0,13.937621832358674,0.0,Guaranda
902,70400,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,27.575757575757578,0.0,0.0,28.4375,0.0,48.93399913156752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32512315270936,0.0,0.0,15.416666666666664,16.387665198237887,0.0,La unión
903,70418,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,18.273092369477908,0.0,15.744680851063828,10.997109826589597,13.333333333333332,0.0,0.0,13.777777777777779,0.0,10.560897435897434,21.967345245301757,0.0,0.0,21.073474801061007,9.734121122599706,10.242214532871971,0.0,0.0,0.0,18.90718011715945,0.0,Los palmitos
904,70429,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.674094707520892,0.0,9.710610932475884,8.206724782067248,0.0,0.0,7.534246575342467,0.0,0.0,16.052188552188554,0.0,0.0,0.0,0.0,0.0,5.652173913043478,6.714801444043323,0.0,Majagual
905,70473,0.0,2.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,43.00918259822369,0.0,0.0,47.80265109380793,23.03030303030303,16.68354430379747,0.0,0.0,21.462264150943394,18.203389830508474,0.0,0.0,0.0,0.0,24.027931634752335,0.0,0.0,14.808988764044946,0.0,0.0,Morroa
906,70508,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.98478291218763,0.0,23.1152950310559,22.045040884518215,0.0,0.0,0.0,0.0,0.0,18.83891020944352,0.0,0.0,7.4590163934426235,8.371212121212121,0.0,10.084626234132582,0.0,0.0,Ovejas
907,70523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palmito
908,70670,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,5.570175438596491,7.835051546391753,0.0,0.0,0.0,7.7336747759282956,15.006211180124224,7.250900360144057,8.10958904109589,21.81115542421548,7.3517786561264815,31.839193808825108,0.0,0.0,0.0,9.862824132595742,0.0,0.0,10.385446009389671,10.431257432247012,4.739629302736099,Sampués
909,70678,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12.576112412177986,0.0,0.0,0.0,0.0,11.517509727626459,0.0,9.45226917057903,9.891304347826086,0.0,0.0,8.654970760233919,17.2170632871509,0.0,7.512690355329949,15.81734107695221,San benito abad
910,70702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.089552238805968,16.762114537444937,18.979591836734695,0.0,0.0,14.211764705882352,0.0,0.0,0.0,13.541666666666664,14.842342342342342,San juan de betulia
911,70708,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,5.785776997366111,0.0,0.0,5.98019801980198,10.483218030938074,6.549295774647889,0.0,5.943775100401606,0.0,0.0,4.516792323509253,0.0,9.368017882869367,4.65,0.0,8.859229208924948,8.180933462120246,0.0,4.093167701863354,0.0,0.0,San marcos
912,70713,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,14.454912516823688,5.840368380660015,6.840317100792753,0.0,5.638801261829653,10.461905098983035,0.0,0.0,0.0,0.0,11.6236849581306,5.301689460981496,5.862445414847161,5.275109170305678,14.430133193941572,10.292191225767915,4.750957854406131,0.0,5.015220700152207,0.0,8.497622904402565,San onofre
913,70717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.097560975609756,0.0,0.0,0.0,0.0,12.542372881355933,11.69934640522876,0.0,11.346633416458854,0.0,9.920000000000002,0.0,9.78494623655914,0.0,San pedro
914,70742,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,8.03886925795053,13.853123666327434,4.774436090225564,0.0,6.770833333333334,7.010785824345146,13.638525425926165,0.0,12.998819473957596,28.028030538113214,0.0,6.593886462882096,10.16648589215934,5.785381026438569,20.315662309282544,0.0,6.666666666666666,0.0,San luis de sincé
915,70771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.206896551724139,9.1701244813278,0.0,0.0,0.0,8.530259365994237,25.646427527456467,0.0,0.0,7.91304347826087,0.0,0.0,0.0,Sucre
916,70820,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,5.427350427350428,0.0,12.209032258064516,0.0,5.692742695570217,6.10738255033557,0.0,12.310937260315999,4.344100197758734,16.94405945336847,5.424242424242425,4.287573194534809,6.103092783505154,9.47483546264034,10.129490392648288,10.261272962000902,4.365853658536585,14.134431326425167,4.708860759493671,Santiago de tolú
917,70823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,15.045662100456621,0.0,0.0,0.0,14.178403755868544,0.0,0.0,29.027027027027025,0.0,0.0,0.0,13.501483679525222,0.0,0.0,0.0,0.0,11.049382716049383,10.033898305084744,10.680713128038896,10.093984962406013,9.926062846580407,San josé de toluviejo
918,73001,8.0,6.0,21.0,33.0,26.0,28.0,21.0,32.0,27.0,43.0,41.0,27.0,45.0,41.0,44.0,47.0,46.0,50.0,48.0,49.0,52.0,4.45729242522279,3.2009362243967976,10.808204146973033,16.83536462777793,13.05894894507211,12.618854004054107,9.137404617769205,13.76580383786755,10.921643918943412,16.67695615514699,15.395491826990764,9.739527408779448,15.834630429289188,13.588300731319451,14.489105981096458,15.011526437822752,13.550397842554132,15.193124544315092,13.845742813666096,13.959517665292479,14.74467163944374,Ibagué
919,73024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.42307692307693,0.0,0.0,0.0,0.0,0.0,Alpujarra
920,73026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,26.607929515418505,0.0,0.0,27.207207207207208,0.0,0.0,0.0,0.0,0.0,25.697674418604652,0.0,46.52208706786172,0.0,0.0,0.0,20.894941634241246,0.0,0.0,38.89564747228981,24.05109489051095,0.0,Alvarado
921,73030,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.782608695652176,0.0,0.0,26.149425287356323,0.0,18.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,23.096446700507613,0.0,18.95833333333333,0.0,Ambalema
922,73043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.230769230769234,0.0,0.0,25.11551155115512,0.0,0.0,0.0,24.15584415584416,23.535714285714285,0.0,25.96491228070175,0.0,Anzoátegui
923,73055,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,13.64503816793893,0.0,14.000000000000002,16.387665198237887,0.0,16.87361419068736,0.0,15.497382198952883,0.0,13.698979591836732,0.0,0.0,0.0,10.963855421686748,0.0,10.277777777777779,28.962490023942536,10.391061452513968,0.0,Armero
924,73067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.474393530997304,0.0,14.263322884012537,0.0,12.128514056224896,13.285714285714285,0.0,0.0,26.086258032624812,0.0,0.0,13.381294964028777,12.48587570621469,0.0,0.0,11.305263157894736,Ataco
925,73124,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,16.545454545454547,0.0,26.946148914735783,0.0,15.136986301369861,29.999999999999996,0.0,27.03066812705367,0.0,0.0,0.0,24.158556588299618,23.757309941520468,0.0,0.0,20.349592050917458,30.838320507407936,0.0,10.577933450087567,9.420289855072463,Cajamarca
926,73148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,29.0625,0.0,0.0,0.0,0.0,0.0,0.0,17.169811320754715,23.04721030042918,0.0,0.0,0.0,0.0,17.722772277227726,0.0,17.35632183908046,0.0,24.51154052603328,0.0,Carmen de apicalá
927,73152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,46.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.76154868727153,0.0,0.0,29.505494505494507,0.0,0.0,15.875,0.0,Casabianca
928,73168,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,4.0,2.0,5.59493670886076,0.0,5.212264150943396,10.055155258409197,10.442938530056747,5.666251556662515,0.0,5.321637426900585,4.963031423290204,14.14547872606877,0.0,0.0,8.945300531675228,0.0,0.0,8.625370954929457,4.324853228962818,0.0,5.875831699151253,14.749166299818485,5.599274047881459,Chaparral
929,73200,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.15584415584416,0.0,0.0,0.0,24.40740740740741,0.0,16.88888888888889,21.162790697674417,0.0,0.0,0.0,0.0,0.0,19.893048128342247,0.0,0.0,16.08695652173913,0.0,0.0,Coello
930,73217,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.621770643110942,0.0,0.0,0.0,21.15837093520818,0.0,9.74304068522484,0.0,0.0,5.515151515151515,0.0,0.0,7.366666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Coyaima
931,73226,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.241379310344827,0.0,18.776223776223777,0.0,0.0,0.0,0.0,0.0,15.829787234042556,0.0,0.0,0.0,0.0,0.0,0.0,16.681614349775785,Cunday
932,73236,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.764705882352942,0.0,0.0,13.333333333333332,21.064814814814813,19.54692556634304,0.0,22.724137931034484,0.0,0.0,0.0,0.0,0.0,0.0,27.34439834024896,0.0,Dolores
933,73268,0.0,1.0,4.0,6.0,3.0,10.0,3.0,6.0,6.0,7.0,3.0,8.0,3.0,6.0,5.0,12.0,6.0,11.0,11.0,12.0,9.0,0.0,3.5364396654719235,13.306824211567067,21.181992708575418,9.537315910157249,32.509698988304606,9.278019297057371,18.237845480841475,16.165268630877044,18.973085570964106,7.584580407068694,22.14087530590585,7.658173774142915,15.469387787995942,11.543488373617368,29.73669879675667,13.39910386252939,25.08210935701245,24.132286785744075,26.518330528247056,19.6725762672301,Espinal
934,73270,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.414965986394556,20.413793103448278,0.0,0.0,0.0,0.0,0.0,20.405405405405407,0.0,0.0,0.0,20.47457627118644,0.0,0.0,0.0,21.058823529411764,0.0,0.0,0.0,0.0,21.829268292682933,Falan
935,73275,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,5.0,0.0,0.0,7.9161205766710365,7.898089171974522,8.248847926267281,6.827956989247311,7.805232558139535,0.0,6.998841251448436,0.0,5.692883895131087,6.104972375690607,20.103694685651515,12.589713517805876,25.721096264713466,5.552763819095477,16.62018453930657,6.027944111776447,22.6232906319527,10.417562550833878,27.11890875538686,Flandes
936,73283,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,0.0,1.0,8.09651474530831,0.0,9.61038961038961,0.0,0.0,33.31598492579195,0.0,0.0,20.580711928611876,7.037037037037037,0.0,19.140593904865963,5.763358778625954,13.84051485317308,7.222222222222223,5.939947780678851,0.0,13.190222538471946,20.282086134485027,0.0,6.864583333333334,Fresno
937,73319,2.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,4.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,11.559808612440193,9.938763508049696,0.0,4.444444444444445,4.198895027624308,16.444488496239813,0.0,4.108108108108108,0.0,14.540444438604542,18.653459333853736,15.351237795309022,11.633008069120653,0.0,9.026791033344114,4.7594142259414225,3.9572192513368982,3.1487889273356404,17.89406279625941,8.272001141064042,0.0,Guamo
938,73347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.153846153846153,0.0,0.0,0.0,27.914110429447852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Herveo
939,73349,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,3.0,2.0,5.0,2.0,7.0,14.670158874443077,0.0,0.0,6.813186813186814,6.7027027027027035,6.659316427783903,16.22313645258851,5.979797979797979,6.540803897685748,5.792563600782778,5.681381957773513,0.0,5.636363636363637,10.859666917323914,24.046558894710873,10.553191489361701,19.010917970500472,13.557800224466893,22.493007104513502,10.279541930200548,34.421353693235815,Honda
940,73352,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.960309188813625,0.0,0.0,17.799043062200955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.078985523410143,0.0,0.0,19.730538922155688,0.0,0.0,Icononzo
941,73408,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,3.0,1.0,13.899371069182392,0.0,0.0,24.619519634006863,12.36413043478261,0.0,21.35099486521181,0.0,10.782608695652176,0.0,9.00990099009901,9.440993788819874,0.0,0.0,0.0,13.555921134624493,4.810606060606061,0.0,16.905048218622525,26.698130168670506,8.124054462934946,Lérida
942,73411,3.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,3.0,0.0,6.0,1.0,2.0,4.0,4.0,5.0,1.0,2.0,3.0,16.462598962598964,10.288783941229312,5.644916540212444,5.495169082125603,0.0,15.380464319267876,4.174311926605505,5.055555555555555,0.0,14.231789783773625,14.0221363556222,0.0,25.19647224482545,4.416118421052631,8.303571428571427,17.182383471592864,16.659151711152262,15.500813890232125,6.837376460017969,7.941547170904969,14.252846098987424,Líbano
943,73443,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,0.0,4.0,7.660485021398004,14.89975845410628,14.056002715814142,5.779467680608365,0.0,5.2,0.0,5.221870047543582,5.4290053151101,0.0,10.627576272622603,15.692894517476056,10.381123847246393,2.981220657276995,0.0,4.728434504792332,21.821597750924475,8.624130404395558,12.523061297414028,0.0,17.172539014003945,San sebastián de mariquita
944,73449,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,7.093649085037674,0.0,18.3460399703923,15.252589478346358,14.607013301088271,15.627197661095968,7.7939042089985495,8.03886925795053,16.381648568125946,14.88,13.258367430515392,11.867403314917128,0.0,0.0,10.557388944519426,11.025396267175765,15.500362352225265,16.1035683202785,Melgar
945,73461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.52380952380953,0.0,0.0,0.0,0.0,0.0,0.0,Murillo
946,73483,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.628126314646693,11.495176848874598,11.421143847487,0.0,0.0,0.0,22.6229058971608,0.0,21.27202615474893,0.0,12.203703703703704,8.666666666666666,8.705882352941178,34.3238847445201,0.0,0.0,0.0,0.0,6.413502109704641,6.779141104294479,Natagaima
947,73504,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,0.0,0.0,6.577380952380952,0.0,0.0,0.0,0.0,0.0,6.988335100742312,0.0,0.0,0.0,0.0,6.065573770491803,5.931863727454909,0.0,6.509298998569384,25.711692602134125,0.0,2.3345588235294117,14.105263157894736,0.0,0.0,Ortega
948,73520,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.136054421768705,0.0,0.0,0.0,0.0,25.4,0.0,0.0,0.0,0.0,18.776223776223777,0.0,38.92277034140473,0.0,18.415841584158418,0.0,0.0,Palocabildo
949,73547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,19.84375,28.71657754010695,0.0,0.0,0.0,0.0,0.0,0.0,38.826530612244895,0.0,Piedras
950,73555,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,10.437956204379564,0.0,0.0,0.0,0.0,19.175257731958766,0.0,0.0,0.0,0.0,15.11627906976744,0.0,0.0,19.578606158833065,10.80482897384306,0.0,19.204096640743234,10.34090909090909,0.0,0.0,0.0,Planadas
951,73563,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,49.212765957446805,22.514792899408285,0.0,44.47696343662895,0.0,0.0,0.0,0.0,0.0,23.870967741935484,42.73714285714286,0.0,44.01342800560306,0.0,0.0,0.0,0.0,20.97222222222222,0.0,16.37037037037037,34.299068668334726,Prado
952,73585,2.0,2.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0,5.0,0.0,0.0,5.0,2.0,3.0,17.718274435262344,18.421851184462245,31.545184983214327,6.551724137931035,4.379310344827586,24.319471064024842,16.041120576671034,0.0,7.015873015873016,22.52557780720015,12.04105888708806,0.0,9.86318407960199,7.987878787878788,9.889463981849119,28.998001370872434,0.0,0.0,30.68232026316595,10.900115188415334,18.66137043987317,Purificación
953,73616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.030441400304413,0.0,11.353383458646615,31.39240506329114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.358803986710964,Rioblanco
954,73622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.125,0.0,56.92307692307693,0.0,36.16766467065868,0.0,0.0,0.0,Roncesvalles
955,73624,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,2.0,0.0,1.0,18.65860899067006,0.0,11.461100569259962,10.555555555555557,0.0,0.0,22.227655230792216,10.785714285714285,10.48611111111111,0.0,0.0,0.0,10.333333333333332,16.501733290001084,0.0,29.686642206821578,10.327102803738317,19.158399470899468,13.810836518645083,0.0,9.285714285714285,Rovira
